customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id
CUST-0859,BLUEPATH,carla@raptorsoft.com,44,Improving,8070.61,2026-05-20,,Active,,4,8,ACC-1119
CUST-0860,Acme,carla@raptorsoft.com,,Stable,3611.61,2025-08-22,,Active,,7,5,
CUST-0861,Beta Solutions Ltda,rafael@raptorsoft.com,92,,0.0,2025-08-29,,Active,,3,10,
CUST-0862,Grupo Nexus,patricia@raptorsoft.com,78,Stable,0.0,2025-01-30,2024-02-05,Churned,2024-11-16,4,,
CUST-0863,Vertice Tech,carla@raptorsoft.com,,Improving,13431.02,2025-04-12,,Active,2024-08-14,5,8,
CUST-0864,orbit digital,patricia@raptorsoft.com,81,Declining,0.0,2026-04-23,,Active,2024-04-30,2,9,ACC-1104
CUST-0865,Fluxo Sistemas Ltda,patricia@raptorsoft.com,20,Stable,0.0,2024-07-05,,Active,2024-11-10,10,,ACC-1105
CUST-0866,dataprime,rafael@raptorsoft.com,52,Declining,9242.59,2025-08-04,,Active,2023-10-15,9,,ACC-1106
CUST-0867,Connect Wave,patricia@raptorsoft.com,11,Stable,6626.88,2025-08-02,,Active,2023-08-09,6,6,
CUST-0868,Sky Ops,carla@raptorsoft.com,47,Stable,0.0,2025-10-03,2024-01-11,Churned,,3,,
CUST-0869,Polare Ltda,,45,Stable,13161.84,2025-10-13,,Active,2023-06-28,9,5,
CUST-0870,rushflow,patricia@raptorsoft.com,50,Improving,6651.59,2025-01-17,,Active,,5,,
CUST-0871,Mindbox,carla@raptorsoft.com,68,,0.0,2026-05-30,2023-06-27,Churned,,2,,ACC-1111
CUST-0872,zentra,patricia@raptorsoft.com,10,Improving,11493.97,2025-12-10,2024-08-30,Active,2023-11-23,3,,ACC-1112
CUST-0873,Amplia Soluções Ltda,lucas@raptorsoft.com,56,Stable,14561.4,2025-05-13,,Active,2024-12-21,6,10,ACC-1113
CUST-0874,Core Logic,patricia@raptorsoft.com,100,,14274.64,2025-12-18,,Active,2024-06-21,7,,
CUST-0875,Tap Flow,rafael@raptorsoft.com,57,Declining,2215.5,2026-04-21,,Active,,9,,
CUST-0876,Innova Tech,patricia@raptorsoft.com,,Improving,0.0,2026-02-08,2024-11-20,Churned,,7,,ACC-1116
CUST-0877,gridsoft,lucas@raptorsoft.com,25,Stable,9744.65,2025-06-21,,Active,,6,10,
CUST-0878,Polaris Tech,rafael@raptorsoft.com,29,Stable,3356.48,2025-10-05,,Active,,5,10,
CUST-0879,BLUEPATH,lucas@raptorsoft.com,41,,1683.96,2026-03-01,,Active,2024-11-11,2,,ACC-1119
CUST-0880,ACME CORP,lucas@raptorsoft.com,21,,6780.96,2025-04-08,,Active,,5,,
CUST-0881,beta solutions,rafael@raptorsoft.com,42,Stable,6175.43,2025-06-13,,Active,2024-03-07,3,,ACC-1101
CUST-0882,Grupo Nexus,rafael@raptorsoft.com,,Declining,8821.64,2026-06-19,,Active,,2,4,ACC-1102
CUST-0883,Vértice Tech,lucas@raptorsoft.com,85,,11050.2,2024-10-20,,Active,,2,,
CUST-0884,ORBIT DIGITAL,patricia@raptorsoft.com,23,Stable,3743.43,2026-05-01,,Active,2024-02-01,8,,ACC-1104
CUST-0885,Fluxo,patricia@raptorsoft.com,,Improving,3529.65,2025-06-02,,Active,2024-11-09,0,,
CUST-0886,DataPrime,carla@raptorsoft.com,43,,0.0,2025-10-30,2024-11-10,Churned,2023-09-28,5,5,ACC-1106
CUST-0887,ConnectWave,,89,,6103.28,2025-09-08,,Active,2023-06-23,3,8,
CUST-0888,Sky Ops,rafael@raptorsoft.com,67,Stable,0.0,2025-07-22,,Active,2024-03-29,8,,
CUST-0889,Polare,,62,Declining,2714.77,2025-02-12,,Active,2024-11-29,3,9,
CUST-0890,Rush Flow,patricia@raptorsoft.com,87,Improving,4947.42,2025-03-25,,Active,,6,5,
CUST-0891,Mind Box,patricia@raptorsoft.com,84,Stable,6708.04,2026-01-24,,Active,,0,,
CUST-0892,ZENTRA,carla@raptorsoft.com,52,Improving,9073.66,2025-03-09,,Active,2024-10-21,9,1,ACC-1112
CUST-0893,Amplia,lucas@raptorsoft.com,,,1338.16,2025-08-18,,Active,2024-10-01,9,,ACC-1113
CUST-0894,corelogic,carla@raptorsoft.com,75,Stable,0.0,2025-12-24,2024-08-08,Churned,,4,10,
CUST-0895,tapflow,patricia@raptorsoft.com,,,8408.9,2025-01-27,,Active,,5,,
CUST-0896,innova,patricia@raptorsoft.com,59,Declining,8469.49,2025-05-14,,Active,,5,8,ACC-1116
CUST-0897,GridSoft,lucas@raptorsoft.com,10,Declining,2799.3,2024-03-06,,Active,2024-02-17,1,,
CUST-0898,Polaris Tech,patricia@raptorsoft.com,10,Declining,8848.06,2024-07-05,,Active,2024-10-11,12,3,
CUST-0899,Blue Path,,77,Stable,0.0,2026-06-11,2024-07-20,Churned,,1,,ACC-1119
CUST-0900,ACME CORP,lucas@raptorsoft.com,72,Stable,10462.04,2026-03-29,,Active,,9,6,ACC-1100
CUST-0901,beta solutions,patricia@raptorsoft.com,87,Declining,0.0,2026-02-23,2024-03-15,Churned,2024-04-11,5,1,ACC-1101
CUST-0902,Grupo Nexus,patricia@raptorsoft.com,76,Improving,0.0,2025-12-24,2023-11-24,Churned,2024-12-21,1,7,
CUST-0903,Vértice Tech,patricia@raptorsoft.com,91,Declining,0.0,2025-12-06,2024-10-09,Churned,,1,2,
CUST-0904,orbit digital,patricia@raptorsoft.com,21,Improving,0.0,2025-05-17,2025-01-10,Churned,,3,,ACC-1104
CUST-0905,Fluxo,patricia@raptorsoft.com,30,Improving,5996.91,2025-09-25,,Active,2023-10-18,1,,ACC-1105
CUST-0906,dataprime,patricia@raptorsoft.com,64,,0.0,2025-01-17,2024-08-17,Churned,,11,,ACC-1106
CUST-0907,ConnectWave,rafael@raptorsoft.com,54,Declining,4080.41,2025-05-07,,Active,2024-09-02,10,,
CUST-0908,skyops,carla@raptorsoft.com,71,Improving,11443.27,2025-01-05,,Active,,11,5,ACC-1108
CUST-0909,polare,rafael@raptorsoft.com,,Declining,4488.89,2026-04-24,,Active,,1,,ACC-1109
CUST-0910,rushflow,rafael@raptorsoft.com,27,Declining,8900.5,2026-06-03,,Active,,10,,
CUST-0911,Mindbox,patricia@raptorsoft.com,86,,1882.93,2026-06-14,,Active,,11,8,ACC-1111
CUST-0912,Zentra Tech,rafael@raptorsoft.com,54,,11877.95,2026-05-23,,Active,,0,,ACC-1112
CUST-0913,Amplia Soluções,rafael@raptorsoft.com,28,Declining,9087.25,2025-03-12,,Active,,12,,
CUST-0914,CoreLogic,patricia@raptorsoft.com,,Declining,6827.33,2025-10-07,,Active,2024-03-22,9,,
CUST-0915,tapflow,patricia@raptorsoft.com,85,Stable,6151.34,2025-02-11,,Active,2023-11-02,3,7,ACC-1115
CUST-0916,Innova Tech,rafael@raptorsoft.com,,,0.0,2025-12-28,2024-11-30,Churned,,8,,ACC-1116
CUST-0917,gridsoft,rafael@raptorsoft.com,52,Declining,0.0,2026-03-09,2024-08-06,Churned,,8,,ACC-1117
CUST-0918,Polaris,lucas@raptorsoft.com,94,Stable,3081.1,2026-01-09,,Active,,2,3,ACC-1118
CUST-0919,BluePath,carla@raptorsoft.com,,,4178.37,2025-08-04,,Active,2024-06-14,0,2,ACC-1119
CUST-0920,Acme Corp.,rafael@raptorsoft.com,22,Stable,13105.61,2025-01-14,2023-12-24,Active,,8,1,ACC-1100
CUST-0921,beta solutions,carla@raptorsoft.com,41,Stable,0.0,2025-03-20,2023-11-07,Churned,,7,,
CUST-0922,nexus,patricia@raptorsoft.com,,Stable,4859.51,2025-01-12,,Active,2023-12-09,7,,ACC-1102
CUST-0923,Vertice Tech,,70,Stable,0.0,2026-01-25,2024-03-17,Churned,2023-10-16,9,7,ACC-1103
CUST-0924,ORBIT DIGITAL,,65,,14475.21,2025-04-10,,Active,2024-07-09,3,6,
CUST-0925,FLUXO SISTEMAS,rafael@raptorsoft.com,,Declining,11578.61,2025-05-20,,Active,,4,,
CUST-0926,Data Prime,patricia@raptorsoft.com,,Declining,14894.33,2026-05-15,,Active,2024-08-19,8,8,ACC-1106
CUST-0927,connectwave,lucas@raptorsoft.com,88,,3093.6,2025-05-10,,Active,,7,3,
CUST-0928,SkyOps,carla@raptorsoft.com,89,Stable,6837.78,2025-09-13,,Active,,7,,ACC-1108
CUST-0929,Polare Ltda,,87,,0.0,2025-12-07,,Active,2023-12-26,11,,ACC-1109
CUST-0930,RUSHFLOW,,23,,8552.25,2024-06-10,,Active,,5,,
CUST-0931,Mind Box,rafael@raptorsoft.com,23,,9968.6,2025-04-14,,Active,2024-07-11,0,,ACC-1111
CUST-0932,zentra,patricia@raptorsoft.com,31,Stable,5388.65,2025-03-11,,Active,,5,8,
CUST-0933,AMPLIA SOLUCOES,patricia@raptorsoft.com,53,Stable,9676.62,2025-04-16,,Active,2024-09-26,3,7,
CUST-0934,CoreLogic,rafael@raptorsoft.com,58,,4673.56,2024-11-18,,Active,2024-01-27,1,4,
CUST-0935,Tap Flow,patricia@raptorsoft.com,64,Improving,2400.19,2025-11-10,,Active,2024-08-12,3,,ACC-1115
CUST-0936,INNOVA,rafael@raptorsoft.com,27,Declining,10730.38,2026-05-31,2024-07-08,Active,,9,,
CUST-0937,GridSoft,carla@raptorsoft.com,,Improving,0.0,2025-03-16,2024-03-19,Churned,2023-07-27,1,5,ACC-1117
CUST-0938,POLARIS,,21,,2095.63,2025-11-23,,Active,2023-11-04,12,9,
CUST-0939,BLUEPATH,,98,Declining,0.0,2025-03-05,,Active,2024-01-10,0,,ACC-1119
CUST-0940,Acme Corp,patricia@raptorsoft.com,,Improving,0.0,2025-03-31,2023-08-27,Churned,2024-05-25,11,,ACC-1100
CUST-0941,Beta Solutions Ltda,lucas@raptorsoft.com,,Declining,1561.67,2025-09-27,,Active,2024-02-01,12,,
CUST-0942,GRUPO NEXUS,patricia@raptorsoft.com,99,Declining,0.0,2025-02-03,2023-07-22,Churned,,1,,ACC-1102
CUST-0943,Vértice Tech,carla@raptorsoft.com,26,Improving,0.0,2025-07-03,2024-07-20,Churned,,8,5,ACC-1103
CUST-0944,Orbit Digital,carla@raptorsoft.com,66,Declining,14246.73,2025-08-24,,Active,2024-08-05,3,,ACC-1104
CUST-0945,Fluxo Sistemas Ltda,patricia@raptorsoft.com,98,Declining,5994.77,2025-10-02,,Active,,3,,ACC-1105
CUST-0946,DataPrime,carla@raptorsoft.com,,Declining,3244.02,2024-07-11,,Active,2023-12-07,10,3,
CUST-0947,connectwave,patricia@raptorsoft.com,,Improving,0.0,2025-03-30,2023-12-30,Churned,2023-12-09,7,,
CUST-0948,SKYOPS,lucas@raptorsoft.com,84,Declining,11575.35,2025-10-01,,Active,,9,8,ACC-1108
CUST-0949,Polare Ltda,patricia@raptorsoft.com,56,Improving,854.28,2026-02-25,,Active,2023-06-10,1,9,
CUST-0950,RushFlow,carla@raptorsoft.com,51,Stable,14800.85,2026-04-21,2023-09-02,Active,2023-10-17,9,8,ACC-1110
CUST-0951,MINDBOX,rafael@raptorsoft.com,64,Declining,11799.99,2024-10-11,,Active,2024-05-25,7,7,
CUST-0952,Zentra,rafael@raptorsoft.com,86,Improving,0.0,2026-06-18,2024-06-12,Churned,,10,2,
CUST-0953,Amplia,lucas@raptorsoft.com,,Declining,13524.86,2025-07-19,,Active,,3,,ACC-1113
CUST-0954,Core Logic,rafael@raptorsoft.com,33,Declining,10117.01,2025-01-18,,Active,,3,,ACC-1114
CUST-0955,TapFlow,patricia@raptorsoft.com,,Stable,11806.58,2025-02-16,,Active,,5,,ACC-1115
CUST-0956,Innova Tech,lucas@raptorsoft.com,,Declining,0.0,2025-09-24,2023-12-27,Churned,2024-05-05,9,,
CUST-0957,GridSoft,,86,,0.0,2025-11-03,2023-06-30,Churned,,0,6,ACC-1117
CUST-0958,POLARIS,rafael@raptorsoft.com,56,Declining,4536.1,2026-04-08,,Active,2024-07-02,11,5,ACC-1118
CUST-0959,Blue Path,lucas@raptorsoft.com,,Declining,4351.74,2026-06-26,2024-05-05,Active,2023-10-24,1,,
CUST-0960,Acme Corp,patricia@raptorsoft.com,,Improving,12204.77,2025-04-03,,Active,,8,,ACC-1100
CUST-0961,Beta Solutions,lucas@raptorsoft.com,53,Declining,0.0,2025-03-26,2024-01-31,Churned,2023-11-12,1,,
CUST-0962,Grupo Nexus,rafael@raptorsoft.com,94,Declining,7579.19,2025-04-19,,Active,,9,,ACC-1102
CUST-0963,VERTICE TECH,rafael@raptorsoft.com,78,Stable,3408.5,2025-03-02,2024-12-10,Active,2023-06-13,9,5,ACC-1103
CUST-0964,Orbit,carla@raptorsoft.com,54,Improving,8881.1,2026-05-10,,Active,2024-01-07,0,,
CUST-0965,Fluxo Sistemas,,,Improving,2699.64,2025-04-30,,Active,2024-04-03,3,10,ACC-1105
CUST-0966,dataprime,carla@raptorsoft.com,82,Declining,2867.22,2024-05-13,,Active,2024-09-10,3,,
CUST-0967,Connect Wave,lucas@raptorsoft.com,65,Declining,9716.07,2026-04-30,,Active,2024-05-23,1,,ACC-1107
CUST-0968,skyops,patricia@raptorsoft.com,37,Declining,11494.37,2025-09-01,,Active,,12,7,ACC-1108
CUST-0969,Polare Ltda,patricia@raptorsoft.com,99,Declining,10344.13,2025-06-27,,Active,2024-07-15,12,6,ACC-1109
CUST-0970,rushflow,,17,Stable,13805.17,2025-06-06,,Active,,0,,ACC-1110
CUST-0971,Mind Box,patricia@raptorsoft.com,50,Declining,0.0,2026-05-10,2024-06-29,Churned,2023-09-30,6,,
CUST-0972,ZENTRA,carla@raptorsoft.com,,Improving,0.0,2025-08-07,2024-08-18,Churned,,7,,
CUST-0973,Amplia Soluções Ltda,patricia@raptorsoft.com,32,Stable,11116.64,2025-03-24,,Active,2023-11-16,5,6,ACC-1113
CUST-0974,Core Logic,rafael@raptorsoft.com,,Improving,0.0,2025-10-02,2023-11-27,Churned,2024-06-17,3,,ACC-1114
CUST-0975,Tap Flow,lucas@raptorsoft.com,36,Improving,13275.75,2025-01-23,2024-05-02,Active,,5,,
CUST-0976,innova,rafael@raptorsoft.com,13,Improving,12427.17,2024-10-30,,Active,,2,5,ACC-1116
CUST-0977,Grid Soft,rafael@raptorsoft.com,70,Stable,1400.28,2025-04-24,,Active,2024-04-08,1,,ACC-1117
CUST-0978,Polaris,lucas@raptorsoft.com,,Improving,6365.36,2026-04-16,,Active,2023-06-16,7,10,
CUST-0979,Blue Path,carla@raptorsoft.com,77,,3190.86,2025-05-05,,Active,2024-02-01,6,2,ACC-1119
CUST-0980,Acme,rafael@raptorsoft.com,14,Improving,9016.29,2025-12-25,,Active,2024-11-19,1,,
CUST-0981,Beta Solutions Ltda,,28,Improving,3143.33,2025-09-16,,Active,2024-08-08,2,7,ACC-1101
CUST-0982,GRUPO NEXUS,,,Declining,14095.59,2026-01-25,,Active,,12,,
CUST-0983,Vértice Tech,carla@raptorsoft.com,10,Declining,0.0,2025-03-09,,Active,,12,,
CUST-0984,orbit digital,patricia@raptorsoft.com,17,Declining,10096.1,2025-02-22,,Active,2024-04-09,5,,ACC-1104
CUST-0985,Fluxo Sistemas Ltda,patricia@raptorsoft.com,22,,0.0,2025-12-24,2024-03-27,Churned,2024-09-03,10,1,
CUST-0986,Data Prime,lucas@raptorsoft.com,23,,11744.59,2026-02-21,,Active,2024-12-12,3,10,ACC-1106
CUST-0987,ConnectWave,patricia@raptorsoft.com,76,Stable,10703.72,2024-01-22,,Active,2024-10-23,11,,
CUST-0988,skyops,patricia@raptorsoft.com,71,Stable,13658.72,2024-12-13,,Active,,6,,ACC-1108
CUST-0989,Polare,lucas@raptorsoft.com,32,Stable,6262.35,2025-04-11,,Active,2024-11-12,4,5,ACC-1109
CUST-0990,RushFlow,lucas@raptorsoft.com,61,Improving,4652.88,2025-04-22,,Active,,1,5,ACC-1110
CUST-0991,Mindbox,lucas@raptorsoft.com,83,Improving,14035.44,2025-04-29,,Active,2024-01-09,12,2,ACC-1111
CUST-0992,Zentra Tech,rafael@raptorsoft.com,69,Stable,7947.46,2026-04-01,,Active,,11,5,
CUST-0993,Amplia Soluções Ltda,patricia@raptorsoft.com,64,Improving,6753.43,2025-10-13,2025-01-09,Active,2024-12-28,11,9,
CUST-0994,Core Logic,patricia@raptorsoft.com,93,Improving,11163.88,2025-02-17,,Active,,4,3,ACC-1114
CUST-0995,tapflow,carla@raptorsoft.com,,Improving,9806.81,2026-04-24,,Active,2024-12-24,10,4,ACC-1115
CUST-0996,INNOVA,patricia@raptorsoft.com,43,Declining,4828.87,2025-05-11,,Active,,12,,
CUST-0997,GridSoft,lucas@raptorsoft.com,12,Stable,8637.83,2025-07-21,,Active,2023-06-18,11,,
CUST-0998,Polaris,rafael@raptorsoft.com,45,Stable,12279.79,2025-09-02,,Active,2024-03-30,10,3,ACC-1118
CUST-0999,BluePath,lucas@raptorsoft.com,37,Improving,0.0,2026-01-31,2023-08-18,Churned,2024-07-09,4,,ACC-1119
CUST-1000,Acme Corp.,patricia@raptorsoft.com,60,Stable,0.0,2026-02-09,2024-02-07,Churned,,8,3,ACC-1100
CUST-1001,Beta Solutions Ltda,carla@raptorsoft.com,,Stable,0.0,2025-06-05,2024-09-16,Churned,2024-01-03,5,10,ACC-1101
CUST-1002,Nexus Group,patricia@raptorsoft.com,53,Declining,2356.93,2026-02-08,,Active,2024-02-21,9,1,
CUST-1003,VERTICE TECH,rafael@raptorsoft.com,98,Declining,0.0,2026-03-30,2024-05-20,Churned,,2,10,
CUST-1004,Orbit Digital,lucas@raptorsoft.com,53,,6245.01,2025-12-01,,Active,,7,,ACC-1104
CUST-1005,Fluxo Sistemas Ltda,carla@raptorsoft.com,74,,10325.11,2025-08-18,,Active,,1,2,ACC-1105
CUST-1006,DataPrime,patricia@raptorsoft.com,76,Improving,7057.58,2026-06-30,,Active,2023-07-05,0,1,
CUST-1007,connectwave,patricia@raptorsoft.com,71,,9240.51,2025-09-06,,Active,,3,3,
CUST-1008,Sky Ops,patricia@raptorsoft.com,42,,11800.42,2026-04-15,,Active,,6,,
CUST-1009,Polare Ltda,carla@raptorsoft.com,67,Stable,12488.29,2025-05-17,,Active,2024-04-17,1,8,
CUST-1010,rushflow,lucas@raptorsoft.com,42,,8126.87,2024-12-14,,Active,,9,2,ACC-1110
CUST-1011,MINDBOX,lucas@raptorsoft.com,63,,0.0,2025-10-02,2024-05-18,Churned,2024-08-19,8,8,
CUST-1012,zentra,patricia@raptorsoft.com,60,Stable,0.0,2025-05-16,2023-12-31,Churned,,12,,ACC-1112
CUST-1013,Amplia,,64,,0.0,2026-03-31,2023-11-27,Churned,,2,,ACC-1113
CUST-1014,corelogic,,81,Stable,5163.98,2025-02-10,,Active,,8,4,
CUST-1015,TapFlow,lucas@raptorsoft.com,38,Stable,6454.59,2025-07-17,,Active,,2,7,
CUST-1016,INNOVA,lucas@raptorsoft.com,62,,0.0,2025-08-04,2023-06-29,Churned,2024-02-07,12,1,
CUST-1017,gridsoft,lucas@raptorsoft.com,38,Stable,0.0,2025-10-01,2023-07-27,Churned,2024-01-26,3,4,
CUST-1018,polaris,lucas@raptorsoft.com,80,,5404.76,2026-05-22,,Active,2024-07-12,8,9,
CUST-1019,bluepath,carla@raptorsoft.com,59,Stable,0.0,2026-01-22,2024-11-07,Churned,,4,,ACC-1119
CUST-1020,Acme Corp.,,15,Stable,10040.39,2026-01-30,,Active,2023-12-03,6,,
CUST-1021,beta solutions,,84,Stable,14470.45,2025-05-14,,Active,2024-02-01,0,6,ACC-1101
CUST-1022,Grupo Nexus,carla@raptorsoft.com,23,Stable,6586.08,2025-07-05,,Active,,11,,
CUST-1023,Vértice Tech,lucas@raptorsoft.com,37,Improving,0.0,2025-01-06,2024-07-15,Churned,,4,1,ACC-1103
CUST-1024,orbit digital,rafael@raptorsoft.com,93,,4827.95,2026-03-08,,Active,2023-10-18,10,8,ACC-1104
CUST-1025,Fluxo Sistemas Ltda,patricia@raptorsoft.com,19,Stable,11003.05,2024-01-07,,Active,2024-05-22,2,,
CUST-1026,Data Prime,lucas@raptorsoft.com,20,Improving,10851.73,2026-05-02,,Active,2023-09-05,3,2,ACC-1106
CUST-1027,CONNECTWAVE,rafael@raptorsoft.com,80,Stable,12997.7,2025-08-29,,Active,,7,,
CUST-1028,SKYOPS,,40,Improving,1929.02,2026-05-24,,Active,2023-11-21,5,,ACC-1108
CUST-1029,Polare Ltda,lucas@raptorsoft.com,74,Declining,6139.72,2025-07-05,,Active,,12,6,
CUST-1030,Rush Flow,lucas@raptorsoft.com,83,Stable,8251.15,2025-07-09,,Active,2024-11-09,1,3,ACC-1110
CUST-1031,mindbox,rafael@raptorsoft.com,37,Improving,7731.92,2026-05-24,,Active,2024-04-18,3,6,
CUST-1032,Zentra,rafael@raptorsoft.com,99,Improving,14839.15,2026-03-28,,Active,,4,,
CUST-1033,AMPLIA SOLUCOES,lucas@raptorsoft.com,22,,6624.23,2025-02-23,,Active,2024-03-04,12,1,ACC-1113
CUST-1034,Core Logic,lucas@raptorsoft.com,11,,3584.57,2025-07-13,2023-07-02,Active,,5,,
CUST-1035,tapflow,lucas@raptorsoft.com,16,Stable,14183.2,2024-12-04,,Active,,1,4,ACC-1115
CUST-1036,Innova Tech,carla@raptorsoft.com,,Declining,6609.93,2025-07-19,,Active,,6,,
CUST-1037,GridSoft,rafael@raptorsoft.com,36,Stable,10829.67,2025-08-31,,Active,2024-11-28,12,4,ACC-1117
CUST-1038,polaris,patricia@raptorsoft.com,,Declining,11967.85,2025-07-22,,Active,,10,1,ACC-1118
CUST-1039,BluePath,patricia@raptorsoft.com,43,Improving,0.0,2025-09-15,2023-10-20,Churned,,4,6,ACC-1119
CUST-1040,acme,lucas@raptorsoft.com,72,,0.0,2025-04-12,2024-10-27,Churned,,0,2,ACC-1100
CUST-1041,Beta Solutions,carla@raptorsoft.com,,Declining,4613.04,2024-02-03,2024-10-13,Active,2023-06-26,5,,ACC-1101
CUST-1042,nexus,rafael@raptorsoft.com,93,,0.0,2026-02-09,2023-08-13,Churned,,12,,
CUST-1043,Vertice,rafael@raptorsoft.com,48,Declining,12307.55,2026-04-29,,Active,2023-09-07,1,,
CUST-1044,Orbit,carla@raptorsoft.com,,Stable,3763.89,2025-08-22,,Active,2024-01-18,8,,
CUST-1045,Fluxo,rafael@raptorsoft.com,59,Improving,7979.32,2024-05-18,,Active,2024-10-16,7,,
CUST-1046,DataPrime,carla@raptorsoft.com,26,,13990.78,2026-02-28,,Active,2024-03-01,3,7,
CUST-1047,Connect Wave,rafael@raptorsoft.com,,Improving,10327.4,2025-11-22,,Active,,2,8,ACC-1107
CUST-1048,Sky Ops,carla@raptorsoft.com,39,Improving,0.0,2026-01-29,2024-02-16,Churned,2024-10-03,9,,
CUST-1049,Polare,,77,Stable,9607.73,2026-05-20,,Active,2024-01-05,12,7,
CUST-1050,rushflow,,87,,0.0,2025-10-29,2024-07-19,Churned,2023-10-10,1,4,ACC-1110
CUST-1051,MINDBOX,lucas@raptorsoft.com,63,Declining,10938.43,2025-03-02,,Active,,7,3,ACC-1111
CUST-1052,Zentra Tech,lucas@raptorsoft.com,94,Improving,9868.36,2024-02-24,,Active,2024-09-30,6,,
CUST-1053,Amplia Soluções Ltda,carla@raptorsoft.com,62,Improving,0.0,2025-06-11,2024-05-30,Churned,,10,,
CUST-1054,corelogic,rafael@raptorsoft.com,,,1342.76,2026-03-07,,Active,2023-08-26,5,,
CUST-1055,Tap Flow,patricia@raptorsoft.com,87,Declining,7701.15,2025-03-30,,Active,2023-08-23,7,1,
CUST-1056,innova,rafael@raptorsoft.com,29,,0.0,2025-10-22,2023-11-07,Churned,2024-01-21,11,6,ACC-1116
CUST-1057,gridsoft,patricia@raptorsoft.com,33,Declining,8131.53,2025-06-09,,Active,2024-11-25,11,,
CUST-1058,Polaris,lucas@raptorsoft.com,93,Improving,11056.89,2024-07-17,2024-01-15,Active,2023-08-20,7,5,
CUST-1059,bluepath,lucas@raptorsoft.com,77,Declining,6214.21,2025-08-30,,Active,,6,3,ACC-1119
CUST-1060,ACME CORP,,81,Stable,0.0,2025-06-16,,Active,2024-02-21,0,,ACC-1100
CUST-1061,Beta Solutions,patricia@raptorsoft.com,55,Stable,3554.56,2025-07-06,,Active,2024-12-13,6,9,ACC-1101
CUST-1062,Grupo Nexus,patricia@raptorsoft.com,,Improving,3555.74,2025-02-22,,Active,,10,,ACC-1102
CUST-1063,Vertice,rafael@raptorsoft.com,,,14547.11,2026-03-06,,Active,2024-02-17,9,3,ACC-1103
CUST-1064,Orbit,lucas@raptorsoft.com,,Declining,5432.24,2025-08-13,,Active,,10,7,
CUST-1065,Fluxo Sistemas Ltda,rafael@raptorsoft.com,54,,6364.87,2026-05-21,,Active,,4,3,ACC-1105
CUST-1066,Data Prime,carla@raptorsoft.com,12,Improving,0.0,2025-06-26,2024-01-02,Churned,2024-06-12,3,,ACC-1106
CUST-1067,Connect Wave,lucas@raptorsoft.com,,Stable,0.0,2025-11-06,2024-03-12,Churned,2025-01-01,2,,
CUST-1068,SkyOps,patricia@raptorsoft.com,17,Improving,0.0,2025-05-03,2024-04-14,Churned,2024-11-03,4,,
CUST-1069,polare,lucas@raptorsoft.com,46,Improving,13614.27,2026-01-05,,Active,,7,,
CUST-1070,RushFlow,rafael@raptorsoft.com,29,Declining,2540.85,2026-04-29,,Active,2024-07-23,11,,
CUST-1071,Mindbox,patricia@raptorsoft.com,98,Improving,7414.25,2025-11-09,,Active,2024-09-05,8,8,
CUST-1072,zentra,patricia@raptorsoft.com,100,Improving,1530.95,2025-05-22,,Active,,10,,ACC-1112
CUST-1073,Amplia Soluções,patricia@raptorsoft.com,85,Stable,6951.66,2024-04-16,,Active,2023-09-30,0,,ACC-1113
CUST-1074,CORELOGIC,,74,Improving,3310.16,2025-06-21,,Active,2024-11-23,2,,
CUST-1075,tapflow,,52,Improving,0.0,2026-01-26,2024-11-22,Churned,2024-06-09,0,3,
CUST-1076,INNOVA,lucas@raptorsoft.com,,Improving,0.0,2026-01-29,2024-10-16,Churned,,11,10,ACC-1116
CUST-1077,Grid Soft,lucas@raptorsoft.com,50,Stable,0.0,2026-05-16,,Active,2024-01-11,5,,ACC-1117
CUST-1078,Polaris Tech,rafael@raptorsoft.com,57,,14991.75,2026-04-01,,Active,,3,1,ACC-1118
CUST-1079,BluePath,carla@raptorsoft.com,59,,4758.68,2025-09-30,,Active,2023-08-03,10,3,ACC-1119
