customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id,canonical_name,status_corrected,mrr_imputed,mrr_source,days_to_renewal,renewal_proximity_score,nps_bonus,health_trend_score,no_qbr_signal,support_pressure,canonical_segment,segment_confidence,join_confidence,company_mrr_total,contract_count_active,w1_raw,w1_valid,w2_raw,w2_valid,w4_raw,w4_valid,w5_raw,w5_valid,contract_risk_base,contract_risk,company_engagement_modifier,engagement_score,avg_feature_depth,avg_sessions,churn_risk_score,risk_level,threshold_alto,threshold_medio
CUST-0734,Core Logic,rafael@raptorsoft.com,20.0,Declining,12144.19,2026-05-24,,Active,,8,,ACC-1114,corelogic,,False,actual,404,0.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,206729.08,24,0.8,True,1.0,True,0.6666666666666666,True,0.0,True,0.6366666666666667,0.7166666666666667,1.0385,0.5165,0.433,167.25,0.7443,Alto,0.5261,0.35
CUST-0735,TapFlow,patricia@raptorsoft.com,,Declining,12768.44,2024-08-19,,Active,,10,2.0,ACC-1115,tapflow,,False,actual,-239,1.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,213765.26,25,,False,1.0,True,0.8333333333333334,True,1.0,True,0.9722222222222223,1.0,1.033,0.5242,0.4485,289.0,1.0,Alto,0.5261,0.35
CUST-0736,Innova Tech,carla@raptorsoft.com,,Improving,8720.19,2025-02-14,,Active,,10,,ACC-1116,innova,,False,actual,-60,1.0,0.0,0.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,198837.46,20,,False,0.0,True,0.8333333333333334,True,1.0,True,0.5555555555555556,0.6355555555555555,0.9432,0.6525,0.705,209.5,0.5995,Alto,0.5261,0.35
CUST-0737,gridsoft,carla@raptorsoft.com,,,14335.17,2025-05-09,,Active,2024-10-01,3,10.0,,gridsoft,,False,actual,24,1.0,-0.08,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,188772.05,23,,False,0.5,True,0.25,True,1.0,True,0.6666666666666667,0.6666666666666667,1.0977,0.4319,0.4992,60.75,0.7318,Alto,0.5261,0.35
CUST-0738,Polaris,lucas@raptorsoft.com,43.0,Declining,10036.94,2026-04-02,,Active,2024-12-08,7,,ACC-1118,polaris,,False,actual,352,0.0,0.0,1.0,False,0.5833333333333334,Mid-Market,HIGH,HIGH,176653.15,23,0.57,True,1.0,True,0.5833333333333334,True,0.0,True,0.5363333333333333,0.5363333333333333,0.8868,0.7331,0.4662,134.5,0.4756,Medio,0.5261,0.35
CUST-0739,BLUEPATH,rafael@raptorsoft.com,75.0,Stable,8319.83,2026-01-15,,Active,2024-11-13,10,,,bluepath,,True,global_median_proxy,275,0.0,0.0,0.3,False,0.8333333333333334,Mid-Market,HIGH,MEDIUM,189029.98,25,0.25,True,0.3,True,0.8333333333333334,True,0.0,True,0.2583333333333333,0.2583333333333333,0.8079,0.8459,0.6918,281.75,0.2087,Baixo,0.5261,0.35
CUST-0740,ACME CORP,,44.0,,0.0,2025-02-15,2023-06-23,Churned,2024-12-25,5,8.0,ACC-1100,acme,,False,actual,-59,1.0,0.0,0.5,False,0.4166666666666667,Mid-Market,HIGH,HIGH,194509.94,23,0.56,True,0.5,True,0.4166666666666667,True,1.0,True,0.6406666666666667,0.6406666666666667,0.8716,0.7549,0.5097,160.5,0.5584,Alto,0.5261,0.35
CUST-0741,BETA SOLUTIONS,carla@raptorsoft.com,50.0,Improving,3713.41,2026-03-08,,Active,2023-10-28,12,,ACC-1101,betasolutions,,False,actual,327,0.0,0.0,0.0,True,1.0,Mid-Market,HIGH,HIGH,133712.45,22,0.5,True,0.0,True,1.0,True,0.0,True,0.30000000000000004,0.38000000000000006,1.0046,0.5649,0.5297,146.25,0.3817,Medio,0.5261,0.35
CUST-0742,GRUPO NEXUS,lucas@raptorsoft.com,89.0,Stable,0.0,2025-11-28,2024-08-02,Churned,,4,10.0,ACC-1102,nexus,,False,actual,227,0.0,-0.08,0.3,True,0.3333333333333333,Mid-Market,HIGH,HIGH,200687.78,24,0.11,True,0.3,True,0.3333333333333333,True,0.0,True,0.15233333333333335,0.15233333333333335,0.8438,0.7945,0.685,84.0,0.1285,Baixo,0.5261,0.35
CUST-0743,Vertice Tech,lucas@raptorsoft.com,85.0,Stable,7784.84,2026-06-02,,Active,2023-08-17,12,,ACC-1103,vertice,,False,actual,413,0.0,0.0,0.3,True,1.0,Mid-Market,HIGH,HIGH,197690.09,23,0.15,True,0.3,True,1.0,True,0.0,True,0.235,0.315,1.0856,0.4491,0.2982,137.75,0.342,Baixo,0.5261,0.35
CUST-0744,orbit digital,patricia@raptorsoft.com,79.0,Stable,0.0,2025-04-20,2024-08-29,Churned,,2,,ACC-1104,orbit,,False,actual,5,1.0,0.0,0.3,True,0.1666666666666666,Mid-Market,HIGH,HIGH,227071.01,26,0.21,True,0.3,True,0.1666666666666666,True,1.0,True,0.4256666666666667,0.5056666666666667,0.7836,0.8805,0.761,235.5,0.3962,Medio,0.5261,0.35
CUST-0745,FLUXO SISTEMAS,rafael@raptorsoft.com,83.0,,0.0,2026-05-21,2023-10-29,Churned,2024-05-31,2,,,fluxo,,False,actual,401,0.0,0.0,0.5,True,0.1666666666666666,Mid-Market,HIGH,MEDIUM,217571.91,27,0.17,True,0.5,True,0.1666666666666666,True,0.0,True,0.20966666666666667,0.2896666666666667,0.8578,0.7746,0.5492,158.75,0.2485,Baixo,0.5261,0.35
CUST-0746,DataPrime,patricia@raptorsoft.com,,Improving,1331.36,2025-04-09,,Active,,4,6.0,ACC-1106,dataprime,,False,actual,-6,1.0,0.1,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,213142.01,25,,False,0.0,True,0.3333333333333333,True,1.0,True,0.47222222222222227,0.6522222222222223,0.7596,0.9149,0.8298,174.0,0.4954,Medio,0.5261,0.35
CUST-0747,Connect Wave,patricia@raptorsoft.com,,Stable,8756.45,2025-03-01,,Active,,3,,ACC-1107,connectwave,,False,actual,-45,1.0,0.0,0.3,True,0.25,Mid-Market,HIGH,HIGH,238725.88,28,,False,0.3,True,0.25,True,1.0,True,0.5833333333333334,0.6633333333333333,0.9774,0.6038,0.6075,206.0,0.6483,Alto,0.5261,0.35
CUST-0748,SKYOPS,patricia@raptorsoft.com,,Improving,0.0,2025-11-23,2024-11-30,Churned,,12,2.0,,skyops,,False,actual,222,0.0,0.1,0.0,True,1.0,Mid-Market,HIGH,MEDIUM,214724.43,25,,False,0.0,True,1.0,True,0.0,True,0.16666666666666669,0.34666666666666673,0.9277,0.6748,0.3495,111.0,0.3216,Baixo,0.5261,0.35
CUST-0749,Polare,,,Stable,2897.03,2026-01-19,,Active,2024-05-05,7,4.0,ACC-1109,polare,,False,actual,279,0.0,0.1,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,218077.81,27,,False,0.3,True,0.5833333333333334,True,0.0,True,0.22222222222222224,0.40222222222222226,0.8274,0.818,0.636,171.5,0.3328,Baixo,0.5261,0.35
CUST-0750,RushFlow,,29.0,Declining,12271.07,2026-02-04,,Active,,9,,,rushflow,,False,actual,295,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,183982.75,23,0.71,True,1.0,True,0.75,True,0.0,True,0.609,0.689,0.8888,0.7303,0.4605,255.75,0.6124,Alto,0.5261,0.35
CUST-0751,MINDBOX,lucas@raptorsoft.com,,,0.0,2026-05-12,2024-02-03,Churned,2023-12-28,11,4.0,,mindbox,,False,actual,392,0.0,0.1,0.5,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,217717.35,26,,False,0.5,True,0.9166666666666666,True,0.0,True,0.36111111111111116,0.5411111111111111,0.9739,0.6088,0.6865,88.5,0.527,Alto,0.5261,0.35
CUST-0752,zentra,lucas@raptorsoft.com,96.0,Stable,8278.02,2025-12-20,,Active,2023-09-26,5,,,zentra,,False,actual,249,0.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,236895.41,27,0.04,True,0.3,True,0.4166666666666667,True,0.0,True,0.13266666666666665,0.21266666666666667,0.8558,0.7774,0.5548,162.25,0.182,Baixo,0.5261,0.35
CUST-0753,Amplia Soluções,patricia@raptorsoft.com,27.0,Stable,0.0,2026-02-18,2024-12-26,Churned,2024-12-21,1,1.0,ACC-1113,amplia,,False,actual,309,0.0,0.1,0.3,False,0.0833333333333333,Mid-Market,HIGH,HIGH,211018.85,25,0.73,True,0.3,True,0.0833333333333333,True,0.0,True,0.3753333333333333,0.4753333333333333,0.8494,0.7866,0.5732,208.0,0.4037,Medio,0.5261,0.35
CUST-0754,CoreLogic,patricia@raptorsoft.com,93.0,,7028.51,2026-03-31,,Active,2024-11-11,8,,ACC-1114,corelogic,,False,actual,350,0.0,0.0,0.5,False,0.6666666666666666,Mid-Market,HIGH,HIGH,206729.08,24,0.07,True,0.5,True,0.6666666666666666,True,0.0,True,0.21966666666666665,0.21966666666666665,1.0385,0.5165,0.433,167.25,0.2281,Baixo,0.5261,0.35
CUST-0755,TAPFLOW,rafael@raptorsoft.com,69.0,Stable,0.0,2025-02-10,2024-12-09,Churned,2023-12-16,8,,,tapflow,,False,actual,-64,1.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,213765.26,25,0.31,True,0.3,True,0.6666666666666666,True,1.0,True,0.5156666666666667,0.5956666666666667,1.033,0.5242,0.4485,289.0,0.6153,Alto,0.5261,0.35
CUST-0756,Innova,rafael@raptorsoft.com,89.0,Stable,8832.57,2024-03-26,,Active,2024-07-18,8,,,innova,,False,actual,-385,1.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,198837.46,20,0.11,True,0.3,True,0.6666666666666666,True,1.0,True,0.43566666666666665,0.5156666666666666,0.9432,0.6525,0.705,209.5,0.4864,Medio,0.5261,0.35
CUST-0757,GridSoft,patricia@raptorsoft.com,78.0,Improving,0.0,2025-06-17,2025-01-29,Churned,2024-06-13,8,7.0,,gridsoft,,False,actual,63,0.3,0.0,0.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,188772.05,23,0.22,True,0.0,True,0.6666666666666666,True,0.3,True,0.22966666666666669,0.3096666666666667,1.0977,0.4319,0.4992,60.75,0.3399,Baixo,0.5261,0.35
CUST-0758,polaris,carla@raptorsoft.com,86.0,,0.0,2025-03-03,2024-11-23,Churned,,0,,ACC-1118,polaris,,False,actual,-43,1.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,176653.15,23,0.14,True,0.5,True,0.0,True,1.0,True,0.431,0.511,0.8868,0.7331,0.4662,134.5,0.4532,Medio,0.5261,0.35
CUST-0759,BluePath,,67.0,,1480.66,2024-02-07,,Active,2023-07-18,10,3.0,ACC-1119,bluepath,,False,actual,-433,1.0,0.1,0.5,True,0.8333333333333334,Mid-Market,HIGH,HIGH,189029.98,25,0.33,True,0.5,True,0.8333333333333334,True,1.0,True,0.5903333333333334,0.7703333333333333,0.8079,0.8459,0.6918,281.75,0.6224,Alto,0.5261,0.35
CUST-0760,ACME CORP,patricia@raptorsoft.com,46.0,Stable,14711.25,2026-02-01,,Active,2024-02-04,6,4.0,ACC-1100,acme,,False,actual,292,0.0,0.1,0.3,True,0.5,Mid-Market,HIGH,HIGH,194509.94,23,0.54,True,0.3,True,0.5,True,0.0,True,0.341,0.521,0.8716,0.7549,0.5097,160.5,0.4541,Medio,0.5261,0.35
CUST-0761,Beta Solutions,rafael@raptorsoft.com,56.0,Stable,13546.73,2024-06-08,2023-09-24,Churned,2023-11-20,8,10.0,ACC-1101,betasolutions,True,False,actual,-311,1.0,-0.08,0.3,True,0.6666666666666666,Mid-Market,HIGH,HIGH,133712.45,22,0.44,True,0.3,True,0.6666666666666666,True,1.0,True,0.5676666666666667,0.5676666666666667,1.0046,0.5649,0.5297,146.25,0.5703,Alto,0.5261,0.35
CUST-0762,nexus,,72.0,,7925.35,2025-03-27,,Active,2024-01-24,1,,ACC-1102,nexus,,False,actual,-19,1.0,0.0,0.5,True,0.0833333333333333,Mid-Market,HIGH,HIGH,200687.78,24,0.28,True,0.5,True,0.0833333333333333,True,1.0,True,0.4953333333333333,0.5753333333333333,0.8438,0.7945,0.685,84.0,0.4855,Medio,0.5261,0.35
CUST-0763,VERTICE TECH,rafael@raptorsoft.com,51.0,,10370.5,2026-05-25,,Active,2024-04-15,3,,ACC-1103,vertice,,False,actual,405,0.0,0.0,0.5,True,0.25,Mid-Market,HIGH,HIGH,197690.09,23,0.49,True,0.5,True,0.25,True,0.0,True,0.346,0.426,1.0856,0.4491,0.2982,137.75,0.4625,Medio,0.5261,0.35
CUST-0764,Orbit Digital,carla@raptorsoft.com,22.0,Improving,11863.33,2026-05-23,,Active,2024-02-22,7,8.0,ACC-1104,orbit,,False,actual,403,0.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,227071.01,26,0.78,True,0.0,True,0.5833333333333334,True,0.0,True,0.3703333333333334,0.4503333333333334,0.7836,0.8805,0.761,235.5,0.3529,Medio,0.5261,0.35
CUST-0765,Fluxo Sistemas Ltda,patricia@raptorsoft.com,60.0,Declining,0.0,2025-06-10,2024-07-18,Churned,,12,,,fluxo,,False,actual,56,0.6,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,217571.91,27,0.4,True,1.0,True,1.0,True,0.6,True,0.66,0.74,0.8578,0.7746,0.5492,158.75,0.6348,Alto,0.5261,0.35
CUST-0766,DATAPRIME,rafael@raptorsoft.com,85.0,Declining,9006.55,2025-03-14,,Active,2023-08-08,0,,ACC-1106,dataprime,,False,actual,-32,1.0,0.0,1.0,True,0.0,Mid-Market,HIGH,HIGH,213142.01,25,0.15,True,1.0,True,0.0,True,1.0,True,0.56,0.64,0.7596,0.9149,0.8298,174.0,0.4861,Medio,0.5261,0.35
CUST-0767,CONNECTWAVE,carla@raptorsoft.com,69.0,Stable,14297.35,2025-09-23,,Active,2024-11-01,2,2.0,ACC-1107,connectwave,,False,actual,161,0.0,0.1,0.3,False,0.1666666666666666,Mid-Market,HIGH,HIGH,238725.88,28,0.31,True,0.3,True,0.1666666666666666,True,0.0,True,0.21566666666666667,0.31566666666666665,0.9774,0.6038,0.6075,206.0,0.3085,Baixo,0.5261,0.35
CUST-0768,skyops,rafael@raptorsoft.com,,Stable,9903.49,2024-05-23,,Active,2024-04-07,2,9.0,,skyops,,False,actual,-327,1.0,-0.08,0.3,True,0.1666666666666666,Mid-Market,HIGH,MEDIUM,214724.43,25,,False,0.3,True,0.1666666666666666,True,1.0,True,0.5694444444444444,0.5694444444444444,0.9277,0.6748,0.3495,111.0,0.5283,Alto,0.5261,0.35
CUST-0769,Polare,patricia@raptorsoft.com,,Declining,0.0,2025-05-20,2023-07-24,Churned,,2,6.0,ACC-1109,polare,,False,actual,35,0.6,0.1,1.0,True,0.1666666666666666,Mid-Market,HIGH,HIGH,218077.81,27,,False,1.0,True,0.1666666666666666,True,0.6,True,0.6944444444444444,0.8744444444444444,0.8274,0.818,0.636,171.5,0.7235,Alto,0.5261,0.35
CUST-0770,RUSHFLOW,patricia@raptorsoft.com,91.0,,0.0,2025-02-08,2024-10-04,Churned,,4,,ACC-1110,rushflow,,False,actual,-66,1.0,0.0,0.5,True,0.3333333333333333,Mid-Market,HIGH,HIGH,183982.75,23,0.09,True,0.5,True,0.3333333333333333,True,1.0,True,0.4443333333333333,0.5243333333333333,0.8888,0.7303,0.4605,255.75,0.466,Medio,0.5261,0.35
CUST-0771,Mindbox,lucas@raptorsoft.com,,Stable,0.0,2025-10-17,2024-04-24,Churned,,0,7.0,ACC-1111,mindbox,,False,actual,185,0.0,0.0,0.3,True,0.0,Mid-Market,HIGH,HIGH,217717.35,26,,False,0.3,True,0.0,True,0.0,True,0.125,0.20500000000000002,0.9739,0.6088,0.6865,88.5,0.1996,Baixo,0.5261,0.35
CUST-0772,Zentra Tech,lucas@raptorsoft.com,,Stable,11936.59,2026-01-16,,Active,,0,1.0,,zentra,,False,actual,276,0.0,0.1,0.3,True,0.0,Mid-Market,HIGH,MEDIUM,236895.41,27,,False,0.3,True,0.0,True,0.0,True,0.125,0.305,0.8558,0.7774,0.5548,162.25,0.261,Baixo,0.5261,0.35
CUST-0773,Amplia,lucas@raptorsoft.com,,Stable,11014.67,2024-11-27,,Active,2024-05-11,5,2.0,ACC-1113,amplia,,False,actual,-139,1.0,0.1,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,211018.85,25,,False,0.3,True,0.4166666666666667,True,1.0,True,0.6111111111111112,0.7911111111111111,0.8494,0.7866,0.5732,208.0,0.672,Alto,0.5261,0.35
CUST-0774,CoreLogic,carla@raptorsoft.com,72.0,Stable,6159.59,2025-09-01,,Active,2024-10-25,7,,,corelogic,,False,actual,139,0.0,0.0,0.3,False,0.5833333333333334,Mid-Market,HIGH,MEDIUM,206729.08,24,0.28,True,0.3,True,0.5833333333333334,True,0.0,True,0.24533333333333335,0.24533333333333335,1.0385,0.5165,0.433,167.25,0.2548,Baixo,0.5261,0.35
CUST-0775,tapflow,carla@raptorsoft.com,,Declining,3132.95,2025-06-12,,Active,,7,,ACC-1115,tapflow,,False,actual,58,0.6,0.0,1.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,213765.26,25,,False,1.0,True,0.5833333333333334,True,0.6,True,0.763888888888889,0.8438888888888889,1.033,0.5242,0.4485,289.0,0.8717,Alto,0.5261,0.35
CUST-0776,Innova Tech,carla@raptorsoft.com,60.0,Declining,1520.8,2025-05-18,,Active,2024-05-10,4,,ACC-1116,innova,,False,actual,33,0.6,0.0,1.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,198837.46,20,0.4,True,1.0,True,0.3333333333333333,True,0.6,True,0.5933333333333334,0.6733333333333333,0.9432,0.6525,0.705,209.5,0.6351,Alto,0.5261,0.35
CUST-0777,gridsoft,,80.0,Improving,12055.0,2024-01-19,,Active,2024-05-21,2,,ACC-1117,gridsoft,,False,actual,-452,1.0,0.0,0.0,True,0.1666666666666666,Mid-Market,HIGH,HIGH,188772.05,23,0.2,True,0.0,True,0.1666666666666666,True,1.0,True,0.3466666666666667,0.4266666666666667,1.0977,0.4319,0.4992,60.75,0.4684,Medio,0.5261,0.35
CUST-0778,POLARIS,carla@raptorsoft.com,83.0,,0.0,2025-03-21,2023-08-03,Churned,2024-06-13,12,,ACC-1118,polaris,,False,actual,-25,1.0,0.0,0.5,True,1.0,Mid-Market,HIGH,HIGH,176653.15,23,0.17,True,0.5,True,1.0,True,1.0,True,0.5429999999999999,0.6229999999999999,0.8868,0.7331,0.4662,134.5,0.5525,Alto,0.5261,0.35
CUST-0779,BluePath,patricia@raptorsoft.com,64.0,Declining,13856.56,2025-09-27,,Active,2023-10-30,3,,,bluepath,,False,actual,165,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,MEDIUM,189029.98,25,0.36,True,1.0,True,0.25,True,0.0,True,0.41900000000000004,0.49900000000000005,0.8079,0.8459,0.6918,281.75,0.4031,Medio,0.5261,0.35
CUST-0780,ACME CORP,rafael@raptorsoft.com,42.0,Improving,14566.02,2025-11-01,,Active,,9,,ACC-1100,acme,,False,actual,200,0.0,0.0,0.0,True,0.75,Mid-Market,HIGH,HIGH,194509.94,23,0.58,True,0.0,True,0.75,True,0.0,True,0.307,0.387,0.8716,0.7549,0.5097,160.5,0.3373,Baixo,0.5261,0.35
CUST-0781,beta solutions,,60.0,Stable,3866.33,2025-08-17,,Active,2024-07-24,7,,ACC-1101,betasolutions,,False,actual,124,0.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,133712.45,22,0.4,True,0.3,True,0.5833333333333334,True,0.0,True,0.29333333333333333,0.37333333333333335,1.0046,0.5649,0.5297,146.25,0.3751,Medio,0.5261,0.35
CUST-0782,nexus,carla@raptorsoft.com,,Improving,1326.7,2025-08-28,,Active,2024-07-02,3,1.0,,nexus,,False,actual,135,0.0,0.1,0.0,True,0.25,Mid-Market,HIGH,MEDIUM,200687.78,24,,False,0.0,True,0.25,True,0.0,True,0.04166666666666667,0.22166666666666668,0.8438,0.7945,0.685,84.0,0.187,Baixo,0.5261,0.35
CUST-0783,Vértice Tech,patricia@raptorsoft.com,,Stable,5705.41,2025-07-25,,Active,,6,8.0,ACC-1103,vertice,,False,actual,101,0.0,0.0,0.3,True,0.5,Mid-Market,HIGH,HIGH,197690.09,23,,False,0.3,True,0.5,True,0.0,True,0.20833333333333334,0.28833333333333333,1.0856,0.4491,0.2982,137.75,0.313,Baixo,0.5261,0.35
CUST-0784,Orbit,rafael@raptorsoft.com,53.0,Improving,7079.97,2026-03-18,,Active,2024-06-12,12,,,orbit,,False,actual,337,0.0,0.0,0.0,True,1.0,Mid-Market,HIGH,MEDIUM,227071.01,26,0.47,True,0.0,True,1.0,True,0.0,True,0.28800000000000003,0.36800000000000005,0.7836,0.8805,0.761,235.5,0.2884,Baixo,0.5261,0.35
CUST-0785,Fluxo,lucas@raptorsoft.com,43.0,,8319.83,2024-06-05,,Active,,1,,ACC-1105,fluxo,,True,global_median_proxy,-314,1.0,0.0,0.5,True,0.0833333333333333,Mid-Market,HIGH,HIGH,217571.91,27,0.57,True,0.5,True,0.0833333333333333,True,1.0,True,0.6113333333333333,0.6913333333333332,0.8578,0.7746,0.5492,158.75,0.593,Alto,0.5261,0.35
CUST-0786,DataPrime,patricia@raptorsoft.com,64.0,,12589.65,2025-10-31,,Active,2023-08-05,3,5.0,,dataprime,,False,actual,199,0.0,0.1,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,213142.01,25,0.36,True,0.5,True,0.25,True,0.0,True,0.294,0.47400000000000003,0.7596,0.9149,0.8298,174.0,0.3601,Medio,0.5261,0.35
CUST-0787,connectwave,carla@raptorsoft.com,70.0,,11708.48,2025-01-01,,Active,2024-12-09,9,,,connectwave,,False,actual,-104,1.0,0.0,0.5,False,0.75,Mid-Market,HIGH,MEDIUM,238725.88,28,0.3,True,0.5,True,0.75,True,1.0,True,0.5700000000000001,0.5700000000000001,0.9774,0.6038,0.6075,206.0,0.5571,Alto,0.5261,0.35
CUST-0788,Sky Ops,lucas@raptorsoft.com,61.0,Stable,14792.79,2025-04-09,,Active,,1,,ACC-1108,skyops,,False,actual,-6,1.0,0.0,0.3,True,0.0833333333333333,Mid-Market,HIGH,HIGH,214724.43,25,0.39,True,0.3,True,0.0833333333333333,True,1.0,True,0.48933333333333334,0.5693333333333334,0.9277,0.6748,0.3495,111.0,0.5282,Alto,0.5261,0.35
CUST-0789,polare,carla@raptorsoft.com,32.0,Improving,0.0,2025-09-25,2024-03-04,Churned,,7,3.0,ACC-1109,polare,,False,actual,163,0.0,0.1,0.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,218077.81,27,0.68,True,0.0,True,0.5833333333333334,True,0.0,True,0.33033333333333337,0.5103333333333333,0.8274,0.818,0.636,171.5,0.4222,Medio,0.5261,0.35
CUST-0790,RUSHFLOW,carla@raptorsoft.com,50.0,Stable,0.0,2025-12-28,2024-07-25,Churned,,9,4.0,,rushflow,,False,actual,257,0.0,0.1,0.3,True,0.75,Mid-Market,HIGH,MEDIUM,183982.75,23,0.5,True,0.3,True,0.75,True,0.0,True,0.35000000000000003,0.53,0.8888,0.7303,0.4605,255.75,0.4711,Medio,0.5261,0.35
CUST-0791,mindbox,carla@raptorsoft.com,61.0,,7717.6,2026-05-03,,Active,2024-10-08,7,,,mindbox,,False,actual,383,0.0,0.0,0.5,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,217717.35,26,0.39,True,0.5,True,0.5833333333333334,True,0.0,True,0.3393333333333334,0.4193333333333334,0.9739,0.6088,0.6865,88.5,0.4084,Medio,0.5261,0.35
CUST-0792,zentra,lucas@raptorsoft.com,42.0,Improving,0.0,2025-01-08,2023-08-01,Churned,2024-07-24,0,,ACC-1112,zentra,,False,actual,-97,1.0,0.0,0.0,True,0.0,Mid-Market,HIGH,HIGH,236895.41,27,0.58,True,0.0,True,0.0,True,1.0,True,0.482,0.5619999999999999,0.8558,0.7774,0.5548,162.25,0.481,Medio,0.5261,0.35
CUST-0793,Amplia Soluções Ltda,rafael@raptorsoft.com,,Stable,12816.73,2025-03-24,,Active,,12,9.0,ACC-1113,amplia,,False,actual,-22,1.0,-0.08,0.3,True,1.0,Mid-Market,HIGH,HIGH,211018.85,25,,False,0.3,True,1.0,True,1.0,True,0.7083333333333334,0.7083333333333334,0.8494,0.7866,0.5732,208.0,0.6017,Alto,0.5261,0.35
CUST-0794,CORELOGIC,rafael@raptorsoft.com,68.0,,8319.83,2025-01-07,,Active,,0,,ACC-1114,corelogic,,True,global_median_proxy,-98,1.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,206729.08,24,0.32,True,0.5,True,0.0,True,1.0,True,0.503,0.583,1.0385,0.5165,0.433,167.25,0.6054,Alto,0.5261,0.35
CUST-0795,TAPFLOW,patricia@raptorsoft.com,24.0,,0.0,2025-06-16,2023-10-15,Churned,2024-08-05,5,1.0,ACC-1115,tapflow,,False,actual,62,0.3,0.1,0.5,True,0.4166666666666667,Mid-Market,HIGH,HIGH,213765.26,25,0.76,True,0.5,True,0.4166666666666667,True,0.3,True,0.5456666666666667,0.7256666666666667,1.033,0.5242,0.4485,289.0,0.7496,Alto,0.5261,0.35
CUST-0796,INNOVA,carla@raptorsoft.com,16.0,Declining,11431.59,2025-02-07,,Active,2024-12-11,4,,ACC-1116,innova,,False,actual,-67,1.0,0.0,1.0,False,0.3333333333333333,Mid-Market,HIGH,HIGH,198837.46,20,0.84,True,1.0,True,0.3333333333333333,True,1.0,True,0.8693333333333333,0.8693333333333333,0.9432,0.6525,0.705,209.5,0.82,Alto,0.5261,0.35
CUST-0797,GRIDSOFT,,,Declining,0.0,2025-06-30,2024-12-12,Churned,,6,,ACC-1117,gridsoft,,False,actual,76,0.3,0.0,1.0,True,0.5,Mid-Market,HIGH,HIGH,188772.05,23,,False,1.0,True,0.5,True,0.3,True,0.625,0.705,1.0977,0.4319,0.4992,60.75,0.7739,Alto,0.5261,0.35
CUST-0798,polaris,patricia@raptorsoft.com,59.0,Declining,1216.94,2024-06-06,,Active,,8,,,polaris,,False,actual,-313,1.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,176653.15,23,0.41,True,1.0,True,0.6666666666666666,True,1.0,True,0.7306666666666667,0.8106666666666666,0.8868,0.7331,0.4662,134.5,0.7189,Alto,0.5261,0.35
CUST-0799,BluePath,,75.0,Stable,6836.25,2025-05-16,,Active,,11,,ACC-1119,bluepath,,False,actual,31,0.6,0.0,0.3,True,0.9166666666666666,Mid-Market,HIGH,HIGH,189029.98,25,0.25,True,0.3,True,0.9166666666666666,True,0.6,True,0.41666666666666663,0.49666666666666665,0.8079,0.8459,0.6918,281.75,0.4013,Medio,0.5261,0.35
CUST-0800,Acme,carla@raptorsoft.com,70.0,Improving,0.0,2025-08-20,2024-06-12,Churned,2024-08-25,4,,,acme,,False,actual,127,0.0,0.0,0.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,194509.94,23,0.3,True,0.0,True,0.3333333333333333,True,0.0,True,0.15333333333333332,0.23333333333333334,0.8716,0.7549,0.5097,160.5,0.2034,Baixo,0.5261,0.35
CUST-0801,Beta Solutions,patricia@raptorsoft.com,58.0,Stable,4293.75,2026-03-04,,Active,,10,8.0,ACC-1101,betasolutions,,False,actual,323,0.0,0.0,0.3,True,0.8333333333333334,Mid-Market,HIGH,HIGH,133712.45,22,0.42,True,0.3,True,0.8333333333333334,True,0.0,True,0.32633333333333336,0.4063333333333334,1.0046,0.5649,0.5297,146.25,0.4082,Medio,0.5261,0.35
